Hãng điện thoại	Model	Model App	Mã Sửa Chữa	Sửa Chữa	Sửa Chữa App	Mã LK	Linh Kiện	Loại Bảo Hành	Tiền linh kiện	Tiền Công Sửa	Mức Sửa
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		76H0B185-00M	Miếng dán cách diện đầu nối màn hình One (M8)	YES	0	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		76H0B188-00M	Keo 2 mặt cố dịnh cáp tín hiệu màn hình One (M8)	YES	0	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		76H0B288-00M	Miếng dán lớn dán các đầu nối bên phải main One (M8)	YES	0	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		76H0B377-00M	Miếng dán vào mép màn hình One (M8)	YES	0	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		77H50017-00M	Miếng dán pin One (M8)	YES	20000	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		83H10101-01	Màn hình có cảm ứng One (M8)	YES	1860000	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		36H01045-00M	Chuông trên One (M8)	YES	80000	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		66H00135-01M	Miếng dán bảo vệ màn hình M8	YES	100000	0	Free
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		72H08101-00M	Dán bảo vệ đầu nối cảm ứng One (M8)	YES	0	0	Free
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		72H08210-00M	Miếng dán che cáp tín hiệu màn hình One (M8)	YES	10000	0	Free
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		72H08351-00M	Dán cố định cáp tín hiệu màn hình One (M8)	YES	10000	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		72H08352-00M	Dán cố định cáp tín hiệu cảm ứng One (M8)	YES	0	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		74H02614-00M	Khung sườn trắng One - without hole (M8)	YES	240000	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H0B184-00M	Miếng dán che đầu kết nối bo trên One (M8)	YES	0	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H0B185-00M	Miếng dán cách diện đầu nối màn hình One (M8)	YES	0	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H0B188-00M	Keo 2 mặt cố dịnh cáp tín hiệu màn hình One (M8)	YES	0	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H0B288-00M	Miếng dán lớn dán các đầu nối bên phải main One (M8)	YES	0	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H0B377-00M	Miếng dán vào mép màn hình One (M8)	YES	0	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		77H50017-00M	Miếng dán pin One (M8)	YES	20000	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		83H10101-01	Màn hình có cảm ứng One (M8)	YES	1860000	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-C122.2-Mic	Thay micro (FPC)	Thay Micro	51H10234-01M	Bo dưới (bo micro/sạc - without OVP IC) One (M8)	YES	180000	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-M002-Mic	Thay micro dưới (phải dùng mỏ hàn)	Thay micro dưới	36H01048-00M	Micro HTC One (M8)	YES	60000	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-C112-Silver	Thay nắp lưng (bạc, trắng)		83H40009-12	Nắp lưng nhôm trắng One (M8)	YES	1370000	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-C112-Red	Thay nắp lưng (đỏ)		83H40008-57	Nắp lưng nhôm đỏ One (M8)	YES	1370000	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-C112-Yellow	Thay nắp lưng (vàng)		83H40011-14	Nắp lưng nhôm vàng One (M8)	YES	1370000	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-C112-Grey	Thay nắp lưng (Xám)		83H40009-13	Nắp lưng nhôm xám One (M8)	YES	1370000	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-B101	Thay pin chính (phải mở máy)	Thay Pin	35H00214-00M	Pin sạc 2600mAh,3.8V One (M8)	YES	360000	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-B101	Thay pin chính (phải mở máy)	Thay Pin	76H0B167-00M	Keo dán cố định pin bên trái One (M8)	YES	0	0	Free
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-B101	Thay pin chính (phải mở máy)	Thay Pin	76H0B168-00M	Keo dán cố định pin bên phải One (M8)	YES	0	0	Free
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-G105	Thay rung	Thay rung	36H01065-01M	Rung One (M8)	YES	40000	400000	M4
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-G101-Black	Thay sạc (đen)		79H00126-00M	Sạc HTC One Max/M8 (kg cáp USB) 200mA/5V-1.5A (đen)	YES	290000	0	Free
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-G106-Black	Thay tai nghe (đen)		39H00014-08M	Tai nghe HTC (đen) One, One Mini/Max, Desire 200/600	YES	390000	0	Free
HTC	HTC One (M8) (VN)/ M8#UL-C9#ASIA	HTC One_M8	HTC-G106-White	Thay tai nghe (Trắng)		39H00021-02M	Tai nghe One (M8) (trắng)	YES	390000	0	Free
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-M101	Thay bo mạch chính		99HVL031-02	Bo mạch chính HTC One M7C (16G)	YES	3900000	400000	M4
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-M104.2-K	Thay bo trên (Knowles)		51H10214-08M	Board jack âm thanh (bo trên) HTC One M7C	YES	820000	400000	M4
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-G117-Main	Thay camera chính	Thay Camera chính	54H00517-00M	Camera chính HTC One (M7)	YES	1370000	400000	M4
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-G117-Main	Thay camera chính	Thay Camera chính	72H07806-00M	Miếng tản nhiệt camera HTC One (M7)_V2	YES	15000	0	Free
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-C122-SIM	Thay cáp ổ SIM/ ổ thẻ		51H20532-00M	Miếng mạch in ổ sim (dây ổ sim) HTC One Dual SIM	YES	180000	300000	M3
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-G110-BK	Thay cáp tín hiệu Micro-USB (đen)	Thay cáp USB	73H00418-24M	Cáp tín hiệu MicroUSB HTC (đen)	YES	120000	0	Free
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-G103	Thay chuông	Thay Chuông	36H01931-00M	Chuông dưới HTC One (M7)	YES	150000	400000	M4
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-G103	Thay chuông	Thay Chuông	76H09595-01M	Lưới loa dưới HTC One M7C	YES	10000	400000	M4
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-M002-JUSB	Thay jack USB/ Micro USB		75H00975-13M	Jack USB M7	YES	50000	450000	M4.5
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-C102-Black	Thay khung sườn (đen)	Thay khung	74H02463-00M	Khung sườn (đen) HTC One Dual SIM	YES	1060000	300000	M3
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-C102-White	Thay khung sườn (trắng)	Thay khung	74H02463-02M	Khung sườn (trắng) HTC One Dual SIM	YES	1060000	300000	M3
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-G103.1	Thay loa	Thay Loa	36H01916-00M	Loa One, One max, Desire 600/700	YES	120000	400000	M4
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-G103.1	Thay loa	Thay Loa	76H09596-01M	Lưới che bụi chuông trên HTC One (M7)	YES	10000	0	Free
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		36H01916-00M	Loa One, One max, Desire 600/700	YES	120000	400000	M4
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		66H00126-01M	Miếng dán bảo vệ màn hình M7	YES	100000	0	Free
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		72H07271-00M	Miếng đệm nhôm đệm màn hình HTC One (M7)	YES	10000	0	Free
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		76H0A115-00M	Keo 2 mặt dán chuông dưới HTC One	YES	0	0	Free
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		77H50009-00M	Miếng dán pin HTC One Dual SIM	YES	30000	300000	M3
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		80H01508-00	Màn hình có cảm ứng (đen) HTC One Dual SIM	YES	3400000	300000	M3
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		36H01916-00M	Loa One, One max, Desire 600/700	YES	120000	400000	M4
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		66H00126-01M	Miếng dán bảo vệ màn hình M7	YES	100000	0	Free
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		72H07271-00M	Miếng đệm nhôm đệm màn hình HTC One (M7)	YES	10000	0	Free
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H0A115-00M	Keo 2 mặt dán chuông dưới HTC One	YES	0	0	Free
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		77H50009-00M	Miếng dán pin HTC One Dual SIM	YES	30000	300000	M3
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		80H01508-01	Màn hình có cảm ứng (trắng) HTC One Dual SIM	YES	3400000	300000	M3
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-C122.2-KMic	Thay micro (FPC) - Knowles	Thay Micro	51H10213-02M	Bo usb/mic HTC One M7C	YES	130000	400000	M4
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-C112-SilverL1	Thay nắp lưng (bạc, trắng)		74H02454-07M	Nắp lưng (trắng) HTC One Dual SIM	YES	620000	0	Free
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-G105	Thay rung	Thay rung	36H01922-00M	Bộ phận rung (mô tơ) HTC One M7/M7C	YES	40000	400000	M4
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-G101-Black	Thay sạc (đen)		79H00120-01M	Sạc HTC (kg cáp USB) 200mA/5V-1A (đen)	YES	290000	0	Free
HTC	HTC One Dual SIM_16G (VN)/ M7C#DUG-C9#ASIA	HTC One Dual SIM	HTC-G106	Thay tai nghe		39H00014-08M	Tai nghe HTC (đen) One, One Mini/Max, Desire 200/600	YES	390000	0	Free
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-M104.1	Thay bo dưới/ bo sạc/ bo micro		51H10231-06M	Bo sạc One Max	YES	120000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-M101	Thay bo mạch chính		71H04701-00M	Cao su đệm bo cảm biến One Max	YES	10000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-M101	Thay bo mạch chính		72H07973-00M	Miếng dán cách điện màn hình và pin One Max	YES	10000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-M101	Thay bo mạch chính		76H0B190-00M	Miếng dán bo mạch chính One Max	YES	10000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-M101	Thay bo mạch chính		77H01953-01M	Đề can dán ổ sim One Max	YES	10000	0	Free
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-M101	Thay bo mạch chính		99HWM006-02	Bo mạch chính One Max	YES	4640000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-M104.2	Thay bo trên		51H10232-02M	Bo jack âm thanh và camera One Max	YES	830000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-G117-Main	Thay camera chính	Thay Camera chính	54H00506-00M	Camera chính HTC One Mini/ One Max/ Butterfly S	YES	920000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-G117-Main	Thay camera chính	Thay Camera chính	72H08016-00M	Tản nhiệt camera chính One Max	YES	10000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-G117-Sub	Thay camera phụ	Thay Camera trước	54H00512-00M	Camera phụ One Max	YES	280000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-C122.3-FLED	Thay cáp đèn phím ảo		51H20559-00M	Miếng mạch in đèn phím ảo One Max	YES	20000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-C122.2-KVOL	Thay cáp tín hiệu âm thanh/ volume		51H20558-00M	Miếng mach in phím vol One Max	YES	50000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-G110-BK	Thay cáp tín hiệu Micro-USB (đen)	Thay cáp USB	73H00418-24M	Cáp tín hiệu MicroUSB HTC (đen)	YES	120000	0	Free
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-G103	Thay chuông	Thay Chuông	36H01942-00M	Chuông dưới One Max	YES	160000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-G103	Thay chuông	Thay Chuông	76H0A678-00M	Lưới che chuông dưới One Max	YES	10000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-G103	Thay chuông	Thay Chuông	76H0B004-00M	Miếng dán đệm chuông dưới One Max	YES	10000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-G103.2	Thay jack tai nghe		36H01919-00M	Jack âm thanh M7	YES	100000	450000	M4.5
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-M002-JUSB	Thay jack USB/ Micro USB		75H00975-13M	Jack USB M7	YES	50000	450000	M4.5
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-C102-Black	Thay khung sườn (đen)	Thay khung	74H02565-02M	Khung sườn (đen) One Max	YES	1160000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-C102-White	Thay khung sườn (trắng)	Thay khung	74H02565-00M	Khung sườn One Max	YES	1160000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-G103.1	Thay loa	Thay Loa	36H01916-00M	Loa One, One max, Desire 600/700	YES	120000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-G103.1	Thay loa	Thay Loa	76H0A665-00M	Lưới che chuông trên One Max	YES	10000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		36H01916-00M	Loa One, One max, Desire 600/700	YES	120000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		66H00134-01M	Miếng dán bảo vệ màn hình One Max	YES	100000	0	Free
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		72H07979-00M	Miếng dán che đầu nối cảm ứng One Max	YES	10000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		74H02581-00M	Miếng kim loại che loa dưới One Max	YES	30000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H0A662-00M	Keo 2 mặt cố định miếng mạch in đèn led One Max	YES	10000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H0B032-00M	Xốp che đèn led bên phải One Max	YES	10000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H0B036-00M	Xốp che đèn led bên trái One Max	YES	10000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H0B037-00M	Miếng dán đèn phím bên trái One Max	YES	10000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H0B038-00M	Miếng dán đèn phím bên phải One Max	YES	10000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		77H50015-00M	Miếng dán pin One Max	YES	40000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		80H01666-01	Màn hình One Max	YES	2900000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-C122.2-Mic	Thay micro (FPC)	Thay Micro	51H10231-06M	Bo sạc One Max	YES	120000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-M002-Mic	Thay micro dưới (phải dùng mỏ hàn)	Thay micro dưới	36H01020-00P	Micro bên dưới 8X	YES	70000	250000	M2.5
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-C113-BK	Thay miếng nhựa/nắp đậy sim/thẻ (đen)		74H02581-00M	Miếng kim loại che loa dưới One Max	YES	30000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-C113-WH	Thay miếng nhựa/nắp đậy sim/thẻ (trắng)		74H02581-00M	Miếng kim loại che loa dưới One Max	YES	30000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-C112-SilverL1	Thay nắp lưng (bạc, trắng)		74H02556-00M	Nắp pin One Max	YES	680000	0	Free
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-M002-SIM	Thay ổ SIM		75H01153-00M	Ổ sim Desire 500/ One Max	YES	50000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-M002-SIM	Thay ổ SIM		77H01953-01M	Đề can dán ổ sim One Max	YES	10000	0	Free
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-B101	Thay pin chính (phải mở máy)	Thay Pin	35H00211-00M	Pin One Max	YES	410000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-B101	Thay pin chính (phải mở máy)	Thay Pin	76H07847-00M	Miếng dán cố định miếng mạch in màn hình One Max	YES	0	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-G105	Thay rung	Thay rung	36H01945-00M	Rung One Max	YES	60000	400000	M4
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-G101-Black	Thay sạc (đen)		79H00126-00M	Sạc HTC One Max/M8 (kg cáp USB) 200mA/5V-1.5A (đen)	YES	290000	0	Free
HTC	HTC One Max T6#U (VN)/ TSX#U-C9#ASIA	HTC One Max	HTC-G106-Black	Thay tai nghe (đen)		39H00014-08M	Tai nghe HTC (đen) One, One Mini/Max, Desire 200/600	YES	390000	0	Free
HTC	HTC One Max T6#UL (VN)/ T6#UL-C9#ASIA	HTC One Max	HTC-M104.1	Thay bo dưới/ bo sạc/ bo micro		51H10231-06M	Bo sạc One Max	YES	120000	400000	M4
HTC	HTC One Max T6#UL (VN)/ T6#UL-C9#ASIA	HTC One Max	HTC-M101	Thay bo mạch chính		71H04701-00M	Cao su đệm bo cảm biến One Max	YES	10000	400000	M4
HTC	HTC One Max T6#UL (VN)/ T6#UL-C9#ASIA	HTC One Max	HTC-M101	Thay bo mạch chính		72H07973-00M	Miếng dán cách điện màn hình và pin One Max	YES	10000	400000	M4
HTC	HTC One Max T6#UL (VN)/ T6#UL-C9#ASIA	HTC One Max	HTC-M101	Thay bo mạch chính		76H0B190-00M	Miếng dán bo mạch chính One Max	YES	10000	400000	M4
HTC	HTC One Max T6#UL (VN)/ T6#UL-C9#ASIA	HTC One Max	HTC-M101	Thay bo mạch chính		77H01953-01M	Đề can dán ổ sim One Max	YES	10000	0	Free
HTC	HTC One Max T6#UL (VN)/ T6#UL-C9#ASIA	HTC One Max	HTC-M101	Thay bo mạch chính		99HWM026-02	Bo mạch chính One Max T6#UL	YES	3900000	400000	M4
HTC	HTC One Max T6#UL (VN)/ T6#UL-C9#ASIA	HTC One Max	HTC-M104.2	Thay bo trên		51H10232-02M	Bo jack âm thanh và camera One Max	YES	830000	400000	M4
HTC	HTC One Max T6#UL (VN)/ T6#UL-C9#ASIA	HTC One Max	HTC-G117-Main	Thay camera chính	Thay Camera chính	54H00506-00M	Camera chính HTC One Mini/ One Max/ Butterfly S	YES	920000	400000	M4
HTC	HTC One Max T6#UL (VN)/ T6#UL-C9#ASIA	HTC One Max	HTC-G117-Main	Thay camera chính	Thay Camera chính	72H08016-00M	Tản nhiệt camera chính One Max	YES	10000	400000	M4
HTC	HTC One Max T6#UL (VN)/ T6#UL-C9#ASIA	HTC One Max	HTC-G117-Sub	Thay camera phụ	Thay Camera trước	54H00512-00M	Camera phụ One Max	YES	280000	400000	M4
HTC	HTC One Max T6#UL (VN)/ T6#UL-C9#ASIA	HTC One Max	HTC-C122.2-KVOL	Thay cáp tín hiệu âm thanh/ volume		51H20558-00M	Miếng mach in phím vol One Max	YES	50000	400000	M4
HTC	HTC One Max T6#UL (VN)/ T6#UL-C9#ASIA	HTC One Max	HTC-G110-BK	Thay cáp tín hiệu Micro-USB (đen)	Thay cáp USB	73H00418-24M	Cáp tín hiệu MicroUSB HTC (đen)	YES	120000	0	Free
HTC	HTC One Max T6#UL (VN)/ T6#UL-C9#ASIA	HTC One Max	HTC-G103.2	Thay jack tai nghe		36H01919-00M	Jack âm thanh M7	YES	100000	450000	M4.5
HTC	HTC One Max T6#UL (VN)/ T6#UL-C9#ASIA	HTC One Max	HTC-M002-JUSB	Thay jack USB/ Micro USB		75H00975-13M	Jack USB M7	YES	50000	450000	M4.5
HTC	HTC One Max T6#UL (VN)/ T6#UL-C9#ASIA	HTC One Max	HTC-C102-White	Thay khung sườn (trắng)	Thay khung	74H02565-00M	Khung sườn One Max	YES	1160000	400000	M4
